n_parties,n_inds,n_large_parties,perc_large_votes
34,6,6,0.9057440315505227
36,9,6,0.77883171277609
38,2,3,0.6840540952141274
50,4,5,0.8318019735325238
45,8,2,0.8006790795064274
39,5,4,0.7757358222839527
30,4,7,0.9207760665763668
36,4,2,0.9475089933751262
46,7,3,0.9322944422921375
43,5,5,0.8472287025930514
34,4,2,0.9588685262945371
43,3,4,0.8079504759034455
46,2,3,0.7547442313307593
38,3,8,0.9831876802062552
47,5,8,0.8893743338170471
51,4,0,
41,5,2,0.831032081955975
50,6,4,0.9840383736485305
33,5,4,0.6129680331425775
43,6,2,0.8356189806691668
44,8,3,0.7998690472586185
46,6,4,0.8542980019551316
43,4,5,0.815697616708713
38,5,1,0.8716797627559663
47,5,3,0.7508106556527665
53,5,5,0.8004160257461587
31,4,6,0.8343288652831543
37,3,4,0.8527750243945922
35,4,0,
37,7,3,0.961641717906671
38,4,5,0.8133455927394695
38,8,2,0.7967225619159228
57,6,3,0.7304592950463744
36,3,2,0.9269666605574509
34,9,1,0.9255562535068008
42,5,4,0.9104426680502469
36,8,1,0.9001614091448678
43,3,4,0.9709479827242583
45,3,3,0.9358154572826137
43,4,3,0.8778483573550726
39,6,3,0.8305633730200227
29,6,1,0.7824602854472971
28,7,4,0.9045441546886246
39,4,3,0.8571740166147284
40,7,2,0.8938632871753817
41,4,3,0.9058368542019299
44,4,4,0.7378694389161297
23,5,3,0.9693069151381128
43,7,2,0.8397052934931374
42,3,6,0.6635294579212347
27,7,2,0.9812694643816824
45,3,6,0.7219089196565297
45,4,3,0.8436565040017198
44,7,1,0.6235939921783804
42,6,6,0.7729536060541347
50,5,5,0.9239587301525948
38,3,4,0.8460974259645231
42,6,4,0.7749767449615044
33,7,2,0.8688886326360533
42,7,5,0.88635089160673
39,5,4,0.9836175051906012
54,9,2,0.8809216993159087
41,1,7,0.757662804072642
45,8,4,0.9218033897178576
43,3,1,0.8866562670775394
36,7,7,0.9296942145794689
32,5,3,0.8865991301355534
30,8,5,0.823093402030701
50,3,0,
50,7,1,0.8923479709223383
36,6,3,0.9534396880972706
49,4,4,0.9500086796480729
41,5,2,0.9113118129596132
45,9,3,0.9422963224408459
33,3,6,0.9426922463612031
31,7,3,0.9511691238723415
48,7,1,0.9553269284380089
47,7,5,0.9452735517127828
42,8,2,0.8357606058558947
35,7,3,0.9063357855763535
43,4,4,0.8978354494797876
37,5,2,0.7214960837927081
49,5,2,0.7496807846193716
44,4,3,0.9047324192799154
47,8,1,0.9279500826505147
56,12,3,0.9129921998634648
39,4,3,0.9818937235292091
48,5,4,0.9767450034660488
42,5,2,0.7666681982673325
41,8,4,0.732947954296748
37,7,3,0.858767215189341
55,8,2,0.7256288719138924
39,4,3,0.8294608529244913
49,4,3,0.9021982891318856
41,1,3,0.7404050526307787
47,11,3,0.8219907144778309
36,3,2,0.8637162530632472
47,5,3,0.8448738334870523
45,5,3,0.8358796537571588
39,2,1,0.8980247038853157
45,2,5,0.9152556905813176
36,7,2,0.9240727193519962
45,7,0,
28,4,1,0.8113247987509716
40,4,2,0.8135913539304075
45,5,3,0.9298750247282547
26,5,4,0.9470858456127655
36,6,5,0.8445530690294724
33,4,2,0.8878091759562693
42,3,1,0.8144301354917862
44,3,4,0.7346750687027693
42,6,3,0.8771286034098821
28,6,1,0.8911612820428728
42,6,1,0.8679264917051686
40,2,5,0.9596154322834546
45,3,0,
37,4,3,0.8080840055894374
51,2,4,0.9606905946985366
39,5,4,0.8390347568678659
44,2,2,0.8580742677722817
40,4,2,0.7809713926518395
44,4,4,0.8712340993254044
32,4,4,0.843280030177296
33,8,2,0.8711537585960117
37,4,3,0.9254649795989112
43,5,5,0.9741285646003123
35,4,7,0.9296883250998124
44,5,4,0.808733312616518
48,2,7,0.7915273558375514
36,2,0,
48,4,2,0.8480469378031547
50,2,2,0.9579556446081353
41,4,2,0.6907894239490365
36,3,2,0.9566308065484773
37,6,5,0.9068774166861148
46,3,1,0.671316939759008
48,5,6,0.9595221809726836
45,5,2,0.7786127865247617
36,5,1,0.8916838696658409
30,5,0,
34,7,5,0.9561192728558979
43,5,2,0.9152267979202329
32,3,5,0.8521492042257839
35,6,5,0.9681761315436043
48,3,3,0.9160984026311888
39,7,1,0.77449344332839
43,5,6,0.91281429156332
48,4,0,
41,6,5,0.8248318841136739
41,1,3,0.8160548958089591
40,6,2,0.8514364111058408
50,5,5,0.8381885593648144
33,4,3,0.9002050591674735
39,3,5,0.958645615570812
30,4,3,0.9863891124347366
39,7,2,0.897950929868826
25,3,4,0.8097898522959455
40,5,3,0.8613707655056091
47,1,2,0.8527201224923643
42,3,2,0.9026921203135475
63,4,2,0.9136830407273121
40,9,1,0.7621797470095588
42,7,5,0.8064835464438935
37,4,2,0.9598935414884132
41,7,3,0.9342521446342908
38,2,1,0.9233120681715192
46,2,3,0.95716963639894
38,3,3,0.8584044878210229
40,1,3,0.8476876226904884
38,2,1,0.773657572491584
42,4,1,0.8386287774541127
41,3,2,0.8124563369284606
43,5,0,
47,9,3,0.8957849841660985
31,6,4,0.7841753194404355
38,4,3,0.9770123319284593
42,8,4,0.9898924757372797
42,5,3,0.8435406578989191
39,3,3,0.8067110728520153
39,8,6,0.7688168060471181
44,3,2,0.9056053200813886
36,5,3,0.7734379859409263
37,1,2,0.8569322174172112
34,3,3,0.9553753819342735
41,3,4,0.8802158568219003
38,6,2,0.9737256759260756
47,6,3,0.7671429726571981
44,4,1,0.9673296830361913
28,3,2,0.9505248613646777
37,3,3,0.8503717686420915
38,8,3,0.8798669632256317
39,3,1,0.8662146530012839
30,8,2,0.8148268752765518
44,4,4,0.7603996823922023
31,7,5,0.9151111390028305
34,5,5,0.8800505214143699
42,5,3,0.9460630038723457
35,6,4,0.8795355695579117
44,6,2,0.8197985692444154
33,5,3,0.9626282570208305
43,6,1,0.9066242022772361
40,5,4,0.9402244514664007
43,4,0,
40,3,5,0.8222334330686718
34,6,1,0.9121322032562946
30,4,1,0.8399647854342731
42,4,1,0.804458238020572
37,6,2,0.9418304589091443
33,3,4,0.749406958906379
33,7,2,0.877892726992438
44,4,0,
42,9,4,0.9080003802771698
47,9,6,0.7357804652034314
42,7,2,0.7580228393093644
34,6,2,0.919027654840426
39,3,0,
34,12,3,0.8880054877487045
45,4,3,0.9698480311939177
41,5,1,0.7701950685097282
46,10,2,0.8822424002240288
38,5,0,
40,6,5,0.7533125825946978
37,7,4,0.9530249123042545
38,6,1,0.9594284533269487
41,3,1,0.9245167356035122
34,2,2,0.9031899295436235
30,9,3,0.8505998355341878
40,4,3,0.83799659630671
37,6,4,0.8031257235522327
44,4,5,0.8877442065504467
32,7,2,0.8418658551780456
47,9,2,0.9123532726668304
50,3,5,0.9428140331983187
37,4,4,0.9222111963756863
49,3,3,0.7511131840759419
55,4,5,0.9474661273674242
39,7,2,0.8997246341701247
32,7,2,0.9699966069382968
32,5,6,0.9701212588000456
35,4,4,0.9040425856899766
31,5,4,0.8693191007631138
40,7,3,0.8979446096589943
41,6,4,0.8626142925318192
31,7,2,0.853426178015473
38,2,3,0.8710554247252766
31,4,2,0.8955373455394677
44,6,3,0.8529604742587327
43,4,3,0.9183701224920681
47,8,2,0.8232505949905087
48,4,2,0.8128257347216953
50,7,2,0.8310592372783001
38,4,5,0.8134124932025628
42,5,3,0.8830028941078923
37,6,5,0.7050027366547758
39,6,1,0.8062655158895812
35,7,3,0.9161548338090473
42,4,5,0.8101101075335959
44,9,4,0.7349442836175151
45,9,0,
38,6,1,0.7180097237347272
30,4,3,0.9151066920075059
41,4,4,0.9198243823969923
49,6,5,0.89759869068794
45,3,3,0.9841727037894972
38,7,3,0.7979606276834277
40,5,8,0.8640018825636433
40,4,1,0.8297232988012057
38,4,3,0.6999540206169212
32,5,4,0.7334681691834742
35,7,3,0.7704410135833651
48,4,2,0.9066586505513028
34,6,0,
36,4,4,0.9872124926954201
48,5,1,0.883865042272912
38,4,6,0.7610344189162557
35,4,5,0.8517616091099004
40,4,1,0.915134951849305
40,3,4,0.8459166551681117
37,6,3,0.9387058016253079
34,5,2,0.9389156534941934
39,4,3,0.8862423006670668
35,4,4,0.9768653410886706
37,9,2,0.7064067802310644
43,5,5,0.779037928250597
34,4,3,0.8023608183314551
50,4,4,0.867028245938662
47,7,2,0.8523682504046376
39,2,2,0.9475413940912375
51,4,4,0.8692599649481446
33,6,5,0.6984780604201438
42,6,5,0.7599341728074647
44,7,0,
36,3,4,0.835090099297665
50,5,5,0.8645449013425519
55,2,1,0.9728452112044842
45,1,5,0.8279337801542621
41,1,6,0.8722798717509864
35,8,3,0.8871182426670603
37,4,4,0.8520376111244343
29,3,4,0.8372804667647362
42,6,5,0.9323065419460655
41,2,1,0.8688940776300526
52,4,2,0.8427385061346974
39,5,3,0.8066885673674261
36,6,2,0.7986311112983194
36,6,4,0.8843039652185671
43,2,2,0.9778656912050371
26,3,3,0.8815653351662293
40,3,5,0.8411744851500558
44,9,4,0.8517457132882158
39,6,0,
34,3,4,0.9560693594173463
44,5,1,0.8831974119591818
34,5,2,0.9170253303245077
47,8,1,0.7980296155043926
34,6,7,0.8122747467706108
33,8,3,0.9086596046941875
43,4,1,0.7918787218945906
39,6,2,0.8514887339032557
40,6,10,0.7062725442911063
32,4,3,0.7710285109348156
41,4,4,0.9456235888818283
38,3,3,0.9798285269108739
46,4,0,
46,4,1,0.9025261762044018
29,7,7,0.9229810676000905
34,2,3,0.919023458228848
37,3,4,0.897403989357858
36,5,1,0.8324494833073575
45,3,1,0.8629952715275663
34,3,1,0.6241795524216078
34,5,3,0.807261739502315
35,12,2,0.7254217005222486
51,2,4,0.7254768268648186
43,3,1,0.811406804386298
40,4,2,0.8989850035397356
29,2,2,0.803137731403465
42,2,1,0.8072169529427125
30,6,1,0.8944022901964779
50,3,3,0.8401718180998516
32,6,4,0.8684940209993782
30,10,3,0.968853334277143
40,5,0,
44,4,2,0.8479485704156278
48,6,6,0.8173289171564889
39,4,2,0.9449884174776223
31,5,6,0.9487241226178289
38,3,0,
48,8,3,0.80634013148501
41,4,2,0.8717843877784668
43,11,4,0.7620847123943397
36,6,1,0.9853471727270562
36,9,2,0.9512962364058496
37,5,3,0.7837066970709835
36,4,4,0.9152837847272588
36,1,1,0.9282692923331699
49,4,4,0.9254227693150181
42,5,2,0.8810670392394071
35,3,2,0.8643402276377427
39,5,2,0.9282250197655219
42,3,5,0.8623613358318922
33,6,0,
48,3,2,0.9303218805463612
44,4,2,0.7273876509312924
42,5,7,0.8180124151756732
32,9,3,0.8515811134050844
42,5,3,0.8226285975884674
36,5,5,0.8580749596414968
38,5,1,0.8962215209026279
33,2,3,0.8459853069531859
41,2,3,0.9138895218891867
45,5,3,0.9664172624419829
35,5,2,0.8592460347389317
53,5,2,0.7715691799335483
41,3,4,0.9154147956373708
32,5,4,0.7654032805224911
49,2,3,0.9734397778782586
41,3,2,0.9319693036277339
37,7,2,0.7578627903526519
37,5,1,0.9037196991025934
44,5,1,0.7094626110666296
42,4,2,0.7674072063221365
34,2,2,0.9667555069518288
38,8,5,0.8708374956311365
32,9,2,0.7043930522141997
42,4,0,
35,4,3,0.9247371912726817
39,3,2,0.9242397332587996
39,3,2,0.8179328667576855
38,5,0,
37,4,2,0.806814221294749
28,5,1,0.9545438493118051
39,6,4,0.8622373467569402
38,2,5,0.8501956660389591
41,4,2,0.9475974046068905
33,5,4,0.7803627726109145
27,6,2,0.8404577804262358
41,7,4,0.8216195619523706
55,5,5,0.9438294880925068
46,3,6,0.808272228357795
39,6,2,0.9026201201272595
42,3,5,0.8642999922993005
57,5,3,0.8249682740620402
45,7,2,0.6808953351865613
47,6,6,0.8917394932433178
46,4,4,0.7183081330706999
46,6,1,0.8400171043952164
36,9,5,0.8322532249715963
38,4,3,0.9291195527617997
44,6,4,0.870195118712464
37,3,9,0.8058496172153524
36,4,5,0.9276772175125666
41,4,4,0.9021643610901607
34,4,4,0.8946324768432767
45,3,3,0.8149728349868463
42,6,2,0.9259604144566709
34,5,3,0.7150801915592078
38,10,3,0.8062156126263895
39,4,1,0.8167213455171948
42,5,4,0.8210229529935463
40,5,7,0.9462074194368356
45,5,0,
32,5,0,
42,7,1,0.8185025404598956
37,9,1,0.9519511883415931
44,6,3,0.8670571196661284
41,5,4,0.8844196088993016
38,7,2,0.7289215440205928
44,2,0,
47,4,4,0.838441925812182
46,2,6,0.8714024389120519
47,7,2,0.8807412354967414
47,4,0,
44,2,1,0.7752461596301584
41,5,4,0.7460924445210622
36,8,1,0.9358801232403786
40,6,0,
42,8,4,0.7187646902273371
35,8,1,0.865807626230341
51,5,3,0.8705718639441643
37,5,2,0.979921374071513
31,3,2,0.8024568820977052
42,5,3,0.8407589198340115
46,2,3,0.9476391591287261
43,1,5,0.9379413950016519
61,4,2,0.7976859462806858
52,5,4,0.9193956651719943
36,7,1,0.9513383082006351
34,5,5,0.7903017523424567
38,4,4,0.9340881070017454
46,2,1,0.9744443191918535
33,5,4,0.9694949592192247
33,8,1,0.8775024614705146
39,5,4,0.7605117804593888
43,5,1,0.8854287947686398
39,4,7,0.8330829776276004
37,8,2,0.6480153740645582
47,5,3,0.8435707697965464
35,4,1,0.8125785156456937
43,3,3,0.8781677802801416
46,3,5,0.8419278058914043
45,6,5,0.9757833861260246
42,6,5,0.975330279813257
38,4,3,0.7847207248273189
42,10,4,0.9208591768817413
40,7,2,0.8124683948895408
32,5,3,0.7983229125462395
34,7,4,0.9167303096732242
31,10,3,0.8040193300813936
43,2,3,0.9257839646628716
37,3,2,0.7815290922499568
37,3,3,0.8898332648581302
46,9,1,0.9249581748700842
53,4,1,0.8345916302249258
33,4,0,
45,4,3,0.9739240889921672
36,4,5,0.8958549121904454
37,4,4,0.8941296471398809
46,5,2,0.8000240425060723
30,6,2,0.8710802489962479
32,5,2,0.9523921477365859
37,5,7,0.8738618278595714
36,4,4,0.7475959966855059
43,5,2,0.8085615069056822
38,6,3,0.7431807821414929
39,6,3,0.7919865354028853
34,3,4,0.9634785929730547
40,6,3,0.9760139932268241
44,5,7,0.8849669007302439
37,10,1,0.9404034547325092
38,6,3,0.918789912153787
45,6,1,0.8837988968089613
50,5,2,0.9155889310806724
39,6,4,0.8447924554663782
38,5,2,0.9693044582035115
42,4,2,0.800178502607753
39,10,7,0.7774833589440847
43,3,4,0.7743512180959202
41,3,4,0.957009725547943
37,3,3,0.9559854358668116
26,3,0,
39,5,2,0.7992530289854112
42,5,4,0.983139149426975
36,4,4,0.8722091382139733
40,8,1,0.9329353234077552
40,3,5,0.9390607240718922
40,5,1,0.8750872218913286
48,10,4,0.9509565100356502
47,9,1,0.8754611075256119
43,6,5,0.8268731076315474
47,6,2,0.7732877036465702
49,7,4,0.9063327455950072
60,8,4,0.8883135956662725
45,5,4,0.7788742954875363
36,7,5,0.8825888836385496
36,8,2,0.9124966032417621
47,10,2,0.9292875718462084
43,4,3,0.7071948009898131
41,5,6,0.9425300907262403
48,4,4,0.9265809711027481
40,7,3,0.7065322705799296
34,9,7,0.7193016312343775
47,1,2,0.925665996419725
48,4,5,0.7974602476140329
36,3,2,0.9812544926296435
42,4,2,0.9261469984333711
36,9,4,0.7585734691290389
34,2,3,0.8428580795129661
32,6,3,0.872076644061812
39,4,2,0.8539555447940234
37,10,2,0.9572214761487485
38,6,3,0.9541229435170026
37,2,3,0.8790971775389607
37,2,5,0.8769558079910861
29,7,5,0.9477640693860824
37,7,2,0.7370186981189182
39,3,4,0.9555872621959722
31,5,1,0.9198625244945685
49,5,4,0.8305738482039303
42,3,4,0.8723863191235093
49,2,3,0.9440998879296847
38,8,0,
40,4,2,0.6486367542562028
31,10,4,0.7745996725679368
53,3,2,0.7245959213312012
44,4,0,
50,6,6,0.6809238106657107
41,4,3,0.8211155669010525
36,4,3,0.9768605500645302
28,3,3,0.7017032762115717
37,3,4,0.9791062324089828
34,3,4,0.8523222541249703
38,5,4,0.9386244489776214
43,3,5,0.8511928023117848
34,5,3,0.8422479676892967
49,5,3,0.8456246312258776
38,4,2,0.9747438366063664
45,12,5,0.9752264738257577
46,2,0,
33,5,1,0.9130061947859163
40,4,2,0.9597691641760467
48,3,4,0.7788973519261775
40,3,1,0.7720570852863892
36,6,4,0.9055601536498109
32,4,1,0.8137472540002375
38,6,4,0.9579690752568015
34,5,2,0.9161879370402521
37,2,6,0.8918992671689473
38,8,3,0.9128355448343327
42,5,1,0.841155206857574
38,8,1,0.8594514046770999
40,3,2,0.9391516980750853
36,6,3,0.7831606101812607
47,6,3,0.7691260862539449
34,3,2,0.9286966236555279
43,8,3,0.8568498988140538
42,4,1,0.8631657823912904
33,4,1,0.8027518216505093
42,2,1,0.8186814540376287
33,3,4,0.8875916868521745
45,5,1,0.7053199990476717
38,5,3,0.9056253351917586
29,9,3,0.832246188665488
41,7,0,
38,7,3,0.6504486215943533
51,8,3,0.9613539782665913
45,7,3,0.9209759212604761
43,2,4,0.8320439020956126
30,5,1,0.8333720178321073
37,3,3,0.8144998552833917
39,3,3,0.9426087754758231
40,6,3,0.6761857711642083
34,6,3,0.7369575187222098
40,4,2,0.9307742227955971
48,4,2,0.8602488173910867
42,6,2,0.9030914621329439
40,3,0,
42,3,5,0.8167898705955116
34,4,7,0.8321721521755998
47,3,4,0.8863601147325082
30,3,5,0.940372555034288
38,5,1,0.7444426721013033
31,4,2,0.8392648653226518
48,6,4,0.927781562878996
37,6,2,0.9588026271076442
43,3,4,0.6868188711148896
45,2,3,0.8564864174648801
34,8,2,0.8541078180004259
39,5,2,0.8122904066768635
31,7,3,0.9021165784009276
38,11,3,0.9318685143561417
42,5,3,0.9885435093724589
40,3,3,0.8097081652973879
39,2,2,0.9276600569983248
46,4,3,0.784857521799986
37,5,8,0.8364001482057752
38,5,1,0.9597217628215192
45,4,6,0.913673919522122
50,7,2,0.8256363753031732
39,4,1,0.8271146172557806
39,5,0,
48,5,1,0.8780997539156917
46,8,2,0.8662565107115865
38,4,1,0.750798524944007
39,8,4,0.8811163944874738
41,6,2,0.9406196206803557
37,4,1,0.7866226938710469
36,6,2,0.7495016329709091
35,9,1,0.6619580148021376
41,2,2,0.9750135082575454
29,3,3,0.9827281565032837
40,5,2,0.8805242791828011
54,9,2,0.9221526146972259
44,2,2,0.9549637765286773
33,4,4,0.9313903867732868
36,2,2,0.7580140383873596
39,3,3,0.8066981065022177
39,2,2,0.8467237824735548
37,6,4,0.8512945833943071
43,3,2,0.8434026086477237
40,2,2,0.8078666338670062
37,3,7,0.9334592698543531
33,5,5,0.8994226104375234
24,2,2,0.8066594749056805
38,7,7,0.8640164002333554
36,2,6,0.831333121667214
42,8,4,0.7856526661259029
37,4,3,0.7939018014265968
37,4,2,0.8570149623099773
40,7,2,0.871474319192647
43,3,1,0.8975431835295972
47,5,2,0.906407545950053
33,6,1,0.8507304996686076
40,8,1,0.9100146716561632
34,5,2,0.9097479761997972
44,6,4,0.8283351647909677
44,7,2,0.8506329398892746
40,3,3,0.7791378754229288
42,6,3,0.9558551904600632
47,5,4,0.9194147798554263
45,6,8,0.7520422143964702
39,4,6,0.8578968585053395
49,8,3,0.8617357718526564
48,7,2,0.9556195790553835
36,7,5,0.9641733811290398
49,7,2,0.882261602495111
31,2,1,0.9244543010051222
42,4,2,0.7341427469975019
36,2,1,0.8440750657891216
37,5,2,0.8898643041603047
45,3,2,0.8821519359795411
37,7,2,0.7670009414951539
49,7,4,0.8849040572244949
43,7,4,0.904049047420746
36,5,5,0.7738874310936161
36,5,3,0.7796010467773157
43,4,3,0.6792351166636925
48,8,3,0.6798523466100136
45,7,2,0.8655312949052363
47,10,2,0.9852327541880394
35,4,1,0.7630452736907604
33,7,4,0.7400117560476577
48,4,3,0.8309896380934132
38,6,3,0.8744401368263068
38,5,2,0.8661286130201147
42,5,3,0.9458718453903737
38,5,5,0.8816403325803066
45,6,4,0.8624463974157999
46,12,5,0.7001105735597685
41,8,2,0.8857880344004186
38,5,2,0.8872068219398568
35,7,1,0.8913080298537683
44,5,1,0.9600525212994508
23,5,4,0.8286619128742824
44,10,3,0.9638113130102176
42,6,5,0.9067316337462028
47,5,7,0.8309838606294764
47,4,2,0.9443171412450888
34,5,3,0.861889838341819
53,4,1,0.9414093899176859
43,4,1,0.7424568156222889
37,5,2,0.8515645779380557
47,6,4,0.7520650407909502
43,8,5,0.9537308048413915
41,5,3,0.7850149710911732
47,4,2,0.9625112178762004
38,5,3,0.9243564405192113
49,5,0,
31,5,6,0.80599751040074
44,9,2,0.9388019534519569
38,6,2,0.7239875039911996
47,3,1,0.8106352855870155
40,5,3,0.9425840314528466
31,5,0,
35,6,4,0.975062677032251
42,5,3,0.919177925037525
46,6,3,0.8291081987431514
42,7,4,0.950836222584573
45,5,6,0.9466117643913943
43,5,5,0.6890435942339077
39,6,4,0.9403070432671026
45,5,3,0.8985703311685231
47,7,4,0.8217805018053932
48,4,7,0.8640088226181402
31,4,2,0.8628500074427182
39,2,1,0.8817669741177042
44,8,4,0.7915816201698763
37,7,3,0.6790273041822793
42,3,0,
32,8,3,0.8740513084978797
34,5,0,
38,7,1,0.8494521180941025
53,8,3,0.9584330103792601
38,5,3,0.8061454828821659
45,6,2,0.8442857081761994
44,5,5,0.7613106048326821
39,5,2,0.9028199230401968
28,4,3,0.6367906209821133
32,6,3,0.9198245307464525
53,6,1,0.9614826937046114
40,5,1,0.8351457268591785
49,5,2,0.9310966390983068
45,7,3,0.8866172146436796
39,3,3,0.9092895599682352
38,4,5,0.9049056204243725
35,10,4,0.7578286851460878
43,3,2,0.9466367426580667
40,6,2,0.8777161905021383
43,4,2,0.7035723185305035
36,5,1,0.8141324004029119
40,4,4,0.6632245822266968
39,4,4,0.8892704614566301
32,10,5,0.9849566494625361
37,5,3,0.9625796779729208
32,4,1,0.9177687972352928
38,4,1,0.7824800375611374
41,4,6,0.9767813417939629
41,4,3,0.9281297533818382
46,4,3,0.7583965525371792
39,8,4,0.8995321152334361
30,4,6,0.910607416925797
50,8,3,0.9878144727058824
44,3,2,0.8444194365656571
28,3,2,0.9308046414153309
47,2,4,0.9703541424666214
41,4,3,0.9673908916428061
43,9,6,0.9844683732347357
39,1,3,0.8052075460172528
37,5,2,0.9076740160326816
34,7,3,0.7214222552188536
40,6,4,0.7822021027650649
43,5,2,0.7805164503143769
21,4,3,0.9144740031787759
39,4,2,0.8492183163845757
39,10,2,0.8867887471549681
39,3,3,0.6676966931057747
45,6,7,0.7851463133609442
28,7,3,0.9717878956908514
34,2,3,0.8775541798088886
40,6,3,0.922297132013431
31,3,5,0.8985156540925612
45,3,0,
31,5,1,0.9334347611085231
36,4,4,0.7921801183804813
51,3,2,0.8521319951873584
41,5,3,0.970513306868203
50,4,1,0.8383849862099166
39,3,5,0.8943628012554652
39,1,4,0.9755451783994328
39,3,2,0.7030131004346075
42,5,6,0.8601789538062958
33,5,2,0.9085291808354061
39,6,1,0.8982817887022373
39,5,0,
47,7,4,0.7747296641018879
36,4,3,0.720915406786901
44,5,2,0.8147570943942117
39,4,3,0.8819244866423245
27,4,3,0.8247350754116648
34,6,5,0.8441807216378622
39,4,4,0.8784399883156814
29,9,5,0.7640413237516902
37,10,3,0.8973263627316607
42,3,4,0.8761430109488367
30,8,2,0.8763194082515757
39,3,1,0.8667536496817811
39,7,1,0.8892538426269351
37,9,5,0.8728682119144829
31,7,3,0.8306351381369206
41,5,2,0.9101350955845285
38,5,2,0.8528481848514143
26,4,5,0.5934798385630389
32,5,3,0.8720625109425777
33,5,2,0.8153282345175278
42,6,1,0.9689699045578858
34,3,3,0.8327617311020948
35,4,3,0.8141042947335685
44,6,3,0.8623417997535925
43,5,1,0.8361576900557629
49,4,2,0.968362743431497
31,6,6,0.9270330784857538
38,2,2,0.9075249776436016
31,2,5,0.8937431154074397
40,4,5,0.8326053966887339
36,7,7,0.9163558359284952
55,7,2,0.8748345119482321
45,3,4,0.7504498071999568
35,8,4,0.8048745294267118
53,5,1,0.8203985242268692
46,3,1,0.9670517102648952
36,8,2,0.9099962387521258
33,2,5,0.8775164245047733
41,6,0,
38,5,2,0.8122827364344947
44,2,6,0.789795590225462
46,5,1,0.9142531879823662
